Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	5.716946269	-8.418269225	142.6597526	27.41562494	338.7516667
1540-1979	2	7.928230941	-6.582214042	174.4048754	25.28356842	338.7516667
1540-1979	3	12.08602032	-3.542720114	206.901151	29.61670144	338.7516667
1540-1979	4	16.3933083	-0.218489193	223.9612338	26.57378568	338.7516667
1540-1979	5	21.41432866	4.258572228	226.5295507	28.62812133	338.7516667
1540-1979	6	27.43200722	9.031083417	230.2265999	25.82723649	338.7516667
1540-1979	7	28.52352902	11.85245911	204.5787019	67.36342318	338.7516667
1540-1979	8	26.95632441	11.22671337	196.3118089	73.80662837	338.7516667
1540-1979	9	23.71853587	7.557272972	190.1193025	48.95722984	338.7516667
1540-1979	10	17.66611205	1.611213727	161.8868436	42.39706141	338.7516667
1540-1979	11	10.71746513	-3.980806495	133.8939075	29.49047679	338.7516667
1540-1979	12	5.590453822	-8.044660409	125.9599749	30.67586504	338.7516667
1980	1	6.009464423	-5.497190956	123.1933557	43.9459031	338.7516667
1980	2	8.50050431	-5.403958562	160.8579357	33.90822706	338.7516667
1980	3	9.564516777	-5.111326232	192.9629953	22.42134874	338.7516667
1980	4	14.49317328	-2.369724881	225.5588609	24.05745941	338.7516667
1980	5	19.01071842	2.552012615	225.1297164	36.99579549	338.7516667
1980	6	29.01921403	8.919328647	243.8198561	0	338.7516667
1980	7	31.49700065	11.99326584	232.2486102	5.168844514	338.7516667
1980	8	28.02523335	10.93807237	205.7320775	51.49006741	338.7516667
1980	9	24.6182692	7.673753523	194.754062	41.23609073	338.7516667
1980	10	17.83752627	0.014927261	167.4512209	19.0267596	338.7516667
1980	11	11.78541971	-4.816672267	142.4612274	21.6087014	338.7516667
1980	12	10.85213706	-5.005231761	135.4100692	3.71029604	338.7516667
1981	1	9.036544503	-7.452261387	143.2454272	1.95136	340.1058333
1981	2	10.6894242	-6.972988014	178.7207299	4.9216559	340.1058333
1981	3	9.540328113	-4.147358253	181.570886	65.28256351	340.1058333
1981	4	18.92010837	1.225695009	228.0312791	17.8087729	340.1058333
1981	5	20.08237548	3.785259338	212.2848451	47.63287712	340.1058333
1981	6	28.87654707	9.435442203	238.754354	23.95735227	340.1058333
1981	7	28.61274794	11.97329805	202.6298566	64.50438941	340.1058333
1981	8	26.57850074	10.46752974	193.0374003	67.92722237	340.1058333
1981	9	23.29244847	7.858780813	187.00427	41.34457665	340.1058333
1981	10	16.62145776	1.802705861	161.7240066	34.2531175	340.1058333
1981	11	13.59857746	-3.241666873	138.3489667	20.2895816	340.1058333
1981	12	8.68394778	-6.689447142	121.3233029	0.040388767	340.1058333
1982	1	5.027234216	-8.751698439	142.3363378	45.04094977	341.4475
1982	2	6.595043986	-8.557139396	180.2992542	44.6032743	341.4475
1982	3	10.54410609	-3.519911961	205.0768601	40.0089726	341.4475
1982	4	15.66303454	-0.518177572	236.8475289	1.66545637	341.4475
1982	5	19.81516135	2.814262587	226.7197453	39.30111745	341.4475
1982	6	26.6577178	7.54026473	240.3335784	4.06109185	341.4475
1982	7	28.94697281	11.46927027	213.0744728	49.05019713	341.4475
1982	8	26.79622016	11.58530071	195.6014403	91.27807835	341.4475
1982	9	22.414404	7.846261923	177.461321	69.41147463	341.4475
1982	10	16.59997629	-0.509430233	172.9156442	25.59388005	341.4475
1982	11	8.82924789	-3.699668799	115.3435412	42.84667845	341.4475
1982	12	4.146970885	-8.188654158	123.0428221	54.5491004	341.4475
1983	1	6.079614846	-8.275922416	141.3497967	30.75585404	343.0541667
1983	2	6.906253558	-6.642422221	181.7490786	30.06570043	343.0541667
1983	3	9.484759023	-3.402834359	188.5879948	57.842682	343.0541667
