Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	3.7454223	-9.769984996	135.9265295	26.0208222	338.7516667
1540-1979	2	5.58233238	-8.092089051	167.2944056	25.75625587	338.7516667
1540-1979	3	9.549633603	-4.979230093	208.7171909	30.2131366	338.7516667
1540-1979	4	13.69521096	-1.74790467	229.1256015	30.41270663	338.7516667
1540-1979	5	18.67777602	2.555142273	228.719401	30.20077401	338.7516667
1540-1979	6	24.62569548	7.103461939	231.0101655	26.16396982	338.7516667
1540-1979	7	25.91796812	9.919977082	206.5626744	62.62726698	338.7516667
1540-1979	8	24.34650875	9.401874295	194.9833225	80.39310882	338.7516667
1540-1979	9	21.18388972	5.908293826	185.8900559	48.27049139	338.7516667
1540-1979	10	15.29332907	0.296045943	154.8400058	39.61988538	338.7516667
1540-1979	11	8.544892149	-5.051996132	126.6787405	27.90074013	338.7516667
1540-1979	12	3.618575096	-9.248666985	119.6227188	27.54097675	338.7516667
1980	1	3.95437211	-7.799125013	126.0765235	40.375864	338.7516667
1980	2	6.222980875	-8.114939464	159.0693938	36.1354957	338.7516667
1980	3	6.521044065	-7.748991577	194.9697302	25	338.7516667
1980	4	11.38097316	-4.590430251	239.7049709	43.6640818	338.7516667
1980	5	15.92707619	0.275730761	225.5001931	33.0582667	338.7516667
1980	6	26.141067	6.391510595	245.0754335	0	338.7516667
1980	7	28.7453369	9.043928368	232.3484515	9.357899	338.7516667
1980	8	25.34280684	8.245654194	211.3891495	34.4968263	338.7516667
1980	9	22.26028703	5.448854489	196.3283573	20.589534	338.7516667
1980	10	15.80322948	-1.964619103	162.518929	29.3615696	338.7516667
1980	11	9.860679669	-6.272370375	134.0781857	20.52526	338.7516667
1980	12	9.384718997	-6.124661671	130.1458416	2.25235894	338.7516667
1981	1	7.450457919	-8.711192435	135.9963375	0	340.1058333
1981	2	8.604319175	-8.724222804	162.2125607	3.8582227	340.1058333
1981	3	6.90099769	-6.029693977	178.8881123	64.3067237	340.1058333
1981	4	16.33102589	-1.051489857	233.20784	8.510864	340.1058333
1981	5	17.22779266	1.441276803	218.4165714	19.8052049	340.1058333
1981	6	25.9541099	6.854840389	242.9282216	16.2056128	340.1058333
1981	7	25.82233158	9.329747671	217.5099074	31.496588	340.1058333
1981	8	23.70715465	8.166842732	199.7321404	61.9324105	340.1058333
1981	9	20.7496099	5.763204513	182.1314696	50.08742953	340.1058333
1981	10	14.29152879	-0.185906093	155.6400767	33.0766976	340.1058333
1981	11	11.1850745	-3.949429497	125.8749042	23.675784	340.1058333
1981	12	6.27498404	-8.362339845	125.9562767	1.2470394	340.1058333
1982	1	2.425526651	-11.80444155	133.3550157	39.95582598	341.4475
1982	2	4.059436787	-11.18437624	169.9005754	55.6809811	341.4475
1982	3	7.52174801	-5.42663668	198.4021035	43.8826234	341.4475
1982	4	12.81473547	-1.969583942	249.869088	5.7361755	341.4475
1982	5	16.77215429	0.608855636	230.6156397	45.9744133	341.4475
1982	6	23.45441903	4.753519559	243.3940307	5.1766924	341.4475
1982	7	26.18453829	8.815300529	206.2858603	108.951724	341.4475
1982	8	23.94829284	9.215977923	188.235345	100.9006581	341.4475
1982	9	19.66832693	5.53544535	176.3669622	60.2554377	341.4475
1982	10	14.07410443	-2.031593908	165.233485	12.22539726	341.4475
1982	11	6.610742022	-4.79039454	105.2933438	44.3220714	341.4475
1982	12	2.381991644	-10.4891098	123.5861629	50.5913127	341.4475
1983	1	4.646765065	-10.25366883	133.9499495	31.1148395	343.0541667
1983	2	4.594096066	-8.727560871	173.04245	20.5030185	343.0541667
1983	3	6.727527715	-5.487302977	190.4784489	55.0994816	343.0541667
1983	4	9.44340136	-5.516375301	261.4001993	12.9105789	343.0541667
1983	5	16.71761184	-0.561993869	256.8082121	25.45707	343.0541667
1983	6	22.59761403	4.355702607	233.7845369	13.637893	343.0541667
1983	7	25.85316619	8.043768681	220.6355917	42.439761	343.0541667
1983	8	24.88702203	9.258298242	196.0607835	77.5382558	343.0541667
1983	9	23.24911393	5.924923305	186.6605547	49.8320912	343.0541667
1983	10	15.87105358	-0.158293157	156.5272697	38.3657277	343.0541667
1983	11	7.891108384	-6.303257213	122.7747378	32.05038	343.0541667
1983	12	2.453394702	-9.393459471	111.0120463	56.48158401	343.0541667
1984	1	3.30878285	-13.63618074	142.2613622	14.9507256	344.65
1984	2	5.314996129	-10.79323146	169.4036287	3.8936518	344.65
1984	3	8.124803114	-6.969138632	204.5499888	44.5124565	344.65
1984	4	11.6263261	-4.507697596	251.2182881	12.64591	344.65
1984	5	21.19842942	2.779181731	256.1706602	4	344.65
1984	6	23.0153849	5.231392943	224.4667926	26.2929377	344.65
1984	7	26.19133432	8.822210497	222.7751991	37.1097602	344.65
1984	8	24.02941229	8.247155987	189.8185022	105.6581609	344.65
1984	9	22.05133077	5.315785627	192.5275929	13	344.65
1984	10	10.12581592	-2.034169707	135.2315951	115.4294742	344.65
1984	11	8.829188527	-5.547315457	135.7846061	12.256109	344.65
1984	12	3.859352698	-8.382585713	111.7465057	75.9039667	344.65
1985	1	2.08503541	-11.84111137	131.7789846	25.8331393	346.1166667
1985	2	3.598865913	-11.44502531	174.3795828	25.5917442	346.1166667
1985	3	7.955270674	-5.006935589	190.6005369	83.5488725	346.1166667
1985	4	14.5020842	-1.640338106	226.0696572	90.6947455	346.1166667
1985	5	17.80706653	2.274555905	208.9984411	48.69444	346.1166667
1985	6	24.31396537	5.813015757	226.4169485	43.5216019	346.1166667
1985	7	25.49970006	8.5276946	199.4326935	43.72484782	346.1166667
