Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	3.013503998	-10.0425879	140.9146211	29.92154405	338.7516667
1540-1979	2	4.602441599	-8.565893368	172.8034088	30.44584001	338.7516667
1540-1979	3	8.366294692	-5.526282879	214.5695228	36.21729908	338.7516667
1540-1979	4	12.45093683	-2.370613272	237.9926976	33.02496024	338.7516667
1540-1979	5	17.42016627	1.832446173	235.010682	33.66688728	338.7516667
1540-1979	6	23.37360817	6.323683612	231.0265748	30.42032578	338.7516667
1540-1979	7	24.51474204	8.960421859	203.1183151	76.19403739	338.7516667
1540-1979	8	22.93828237	8.479858025	192.6138272	96.30788752	338.7516667
1540-1979	9	19.83193932	5.204084564	186.4161607	55.59141251	338.7516667
1540-1979	10	14.03761173	-0.186556042	157.2589812	45.639411	338.7516667
1540-1979	11	7.509260683	-5.402916818	131.6087069	32.28447647	338.7516667
1540-1979	12	2.847842402	-9.537898519	124.5024134	33.386303	338.7516667
1980	1	3.297013379	-8.182126514	128.18735	41.4051304	338.7516667
1980	2	5.195360752	-8.586122707	165.8462262	37.0714358	338.7516667
1980	3	5.276553127	-8.353672761	204.8685358	26.0844646	338.7516667
1980	4	10.00978013	-5.194660556	243.6936956	47.5066321	338.7516667
1980	5	14.48446223	-0.683054888	238.0729834	34.4648032	338.7516667
1980	6	24.92089687	5.945464841	244.0166136	0	338.7516667
1980	7	27.5402871	7.870000687	233.0449358	9.4251746	338.7516667
1980	8	24.01935019	7.107966626	210.6035865	41.21739938	338.7516667
1980	9	20.91059755	4.725391839	195.9317378	25.5679349	338.7516667
1980	10	14.70894845	-2.665514567	165.9288429	33.328199	338.7516667
1980	11	8.85456034	-6.609144941	139.9970235	22.3568428	338.7516667
1980	12	8.786274836	-6.189892968	132.7929329	1.485380228	338.7516667
1981	1	6.565637513	-8.863429548	130.3251357	0	340.1058333
1981	2	7.672642136	-8.878602607	161.8904633	4.434328	340.1058333
1981	3	5.571283912	-6.697932239	185.7605335	91.68311345	340.1058333
1981	4	15.0895624	-1.657306638	246.6762075	8.257607	340.1058333
1981	5	15.86435402	0.547479776	214.4047114	34.6736319	340.1058333
1981	6	24.63319113	5.892098022	240.1655405	17.556139	340.1058333
1981	7	24.48850452	8.130801368	215.6722098	36.8203083	340.1058333
1981	8	22.20705471	7.076111874	193.1878325	86.29889301	340.1058333
1981	9	19.3069936	5.06836891	180.5504466	53.976504	340.1058333
1981	10	13.07982665	-0.752821776	159.0563064	37.997536	340.1058333
1981	11	10.07961229	-4.081066575	128.1028226	17.82693923	340.1058333
1981	12	5.400100763	-8.338122688	117.4636701	1.5348216	340.1058333
1982	1	1.595929378	-11.91355988	137.9039031	45.02923834	341.4475
1982	2	3.153943269	-11.66665176	175.6093558	70.8782895	341.4475
1982	3	6.299309781	-6.000505375	202.1590513	46.9876297	341.4475
1982	4	11.49103213	-2.433058633	255.2687144	6.539125	341.4475
1982	5	15.46842176	-0.254849336	246.4899885	54.95337186	341.4475
1982	6	22.19750777	3.79066864	246.5204201	10.1847437	341.4475
1982	7	24.97411703	7.691922732	201.1449526	128.089705	341.4475
1982	8	22.62955526	8.138760439	188.1339396	110.098327	341.4475
1982	9	18.34803545	4.65127544	176.4870726	63.03671365	341.4475
1982	10	12.83665871	-2.573560531	168.648168	17.371561	341.4475
1982	11	5.504593812	-5.283420183	106.0279857	49.4305799	341.4475
1982	12	1.697887632	-11.27888545	129.3527313	56.09566532	341.4475
1983	1	4.224432102	-10.7783391	138.3054883	34.7847041	343.0541667
1983	2	3.711986317	-9.54937205	177.8943218	21.3065063	343.0541667
1983	3	5.49883589	-6.337453599	190.7226948	67.4262369	343.0541667
1983	4	8.056567869	-6.526845027	265.1891303	17.17227874	343.0541667
1983	5	15.48464837	-1.396739413	265.5895538	22.7830908	343.0541667
1983	6	21.4505438	3.435061998	244.9114286	16.5526066	343.0541667
1983	7	24.57842471	6.886536674	219.3058986	56.0683805	343.0541667
1983	8	23.70266458	8.186202597	193.9221607	100.0572485	343.0541667
1983	9	21.97151763	5.141669285	187.4642883	48.6191085	343.0541667
1983	10	14.83832989	-0.822529039	159.8942985	47.0033685	343.0541667
1983	11	6.911648639	-6.731703841	124.179885	30.15978997	343.0541667
1983	12	1.792029075	-9.565493858	114.5758416	51.63821264	343.0541667
1984	1	3.095664711	-14.05757197	151.8166736	15.1621808	344.65
1984	2	4.581675796	-11.31747955	175.8600214	4.250977	344.65
1984	3	7.148722459	-7.468067739	210.6776517	53.15081	344.65
1984	4	10.48468973	-5.36378395	263.8287612	8.5229996	344.65
1984	5	20.14251726	2.054652525	273.708137	5.4833617	344.65
1984	6	21.9395818	4.226072389	233.2636619	25.08324105	344.65
1984	7	24.92808513	7.699052474	221.3466238	49.1124749	344.65
1984	8	22.68126477	7.198445087	188.4931199	127.2562028	344.65
1984	9	20.72381507	4.338252497	194.7993275	10.00768	344.65
1984	10	9.12216074	-2.910063145	140.4368972	117.908298	344.65
1984	11	8.045099356	-5.812605713	147.5644951	15.8330889	344.65
1984	12	3.57656143	-8.59558781	118.6444814	97.2535807	344.65
1985	1	1.69052666	-12.68457028	136.304524	29.1463596	346.1166667
1985	2	2.913544301	-12.21526253	178.1810648	27.1066659	346.1166667
1985	3	6.888034989	-5.75064003	191.029797	99.6953078	346.1166667
1985	4	13.42268509	-2.321287343	237.1272867	96.4318768	346.1166667
1985	5	16.61086342	1.434169845	221.4326005	40.7438308	346.1166667
1985	6	23.16827637	4.86215796	225.4598586	52.6836471	346.1166667
1985	7	24.23830387	7.243380729	199.9317027	51.9921949	346.1166667
1985	8	23.99470171	7.093472735	213.2375065	54.3492236	346.1166667
1985	9	18.06181168	2.559645908	177.9710756	73.84517536	346.1166667
1985	10	13.44666319	-0.825481703	148.8197665	91.4675089	346.1166667
1985	11	6.483419633	-5.487606666	119.9133467	43.0944748	346.1166667
1985	12	4.635652465	-10.32527194	138.9788206	11.96270222	346.1166667
1986	1	8.326929032	-7.862987406	143.843335	0.33627406	347.4208333
1986	2	5.502263814	-6.992356435	158.2617091	47.60550979	347.4208333
1986	3	10.33676776	-4.812817134	216.1173369	25.5884781	347.4208333
1986	4	12.25584085	-2.331285604	217.9360172	64.8140735	347.4208333
1986	5	16.74342052	0.550573114	221.3433173	59.5633769	347.4208333
1986	6	20.72660805	5.148154993	198.477357	156.8774348	347.4208333
1986	7	22.87650916	7.308097874	203.8190923	70.84317703	347.4208333
1986	8	24.02281506	6.945010858	189.6907972	101.7504639	347.4208333
1986	9	17.62184266	3.093289789	175.7441895	58.2794109	347.4208333
1986	10	12.13563152	-1.734354377	163.4085649	64.5188337	347.4208333
