Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	6.724450194	-7.776122143	141.8636441	21.1214044	338.7516667
1540-1979	2	9.238011887	-5.794658669	173.1500955	19.35841643	338.7516667
1540-1979	3	13.60071426	-2.738624166	202.5849004	24.25094916	338.7516667
1540-1979	4	17.95127244	0.683257676	221.6903243	22.58005566	338.7516667
1540-1979	5	22.97669957	5.317498278	227.1454706	26.61506828	338.7516667
1540-1979	6	28.97289654	10.24255905	230.5653545	23.77151852	338.7516667
1540-1979	7	30.13142449	13.12441274	206.0053476	60.10303361	338.7516667
1540-1979	8	28.57406977	12.42872326	198.3879117	63.09623793	338.7516667
1540-1979	9	25.31922836	8.584986229	190.998733	44.89866467	338.7516667
1540-1979	10	19.15369618	2.373443444	162.6254737	38.97978026	338.7516667
1540-1979	11	12.04048286	-3.376158262	133.8712588	24.27908744	338.7516667
1540-1979	12	6.620762582	-7.475976657	124.7084368	26.3456351	338.7516667
1980	1	7.166254526	-4.742348124	125.6540911	33.3711283	338.7516667
1980	2	9.957296	-4.404725229	161.9420046	28.49505075	338.7516667
1980	3	11.30649135	-4.002958922	194.0090792	21.8978032	338.7516667
1980	4	16.25402297	-1.298955985	223.5747495	21.97755362	338.7516667
1980	5	20.73883142	3.895579058	225.6383346	36.64605813	338.7516667
1980	6	30.5300243	10.05771247	243.2942717	0.1769573	338.7516667
1980	7	32.90023171	13.73325548	229.3227208	3.413328508	338.7516667
1980	8	29.49924348	12.46764918	210.189933	38.68091549	338.7516667
1980	9	26.18061	8.939388787	198.4313873	31.552638	338.7516667
1980	10	19.13565821	1.129258592	168.5292884	15.17640099	338.7516667
1980	11	12.98997783	-4.124735861	141.5931468	13.27394452	338.7516667
1980	12	11.70705079	-4.535803493	132.8341568	0	338.7516667
1981	1	10.09999706	-6.906802939	140.0886254	1.9017439	340.1058333
1981	2	11.88155774	-6.286339196	175.1985424	1.2324363	340.1058333
1981	3	11.09229659	-3.109724087	180.340677	43.00710736	340.1058333
1981	4	20.4407608	2.406272375	227.1951098	20.4870824	340.1058333
1981	5	21.71799674	5.183974661	216.0153356	37.186237	340.1058333
1981	6	30.4021415	10.9994757	238.5029414	20.78355506	340.1058333
1981	7	30.1274569	13.50902935	204.3809698	57.18068223	340.1058333
