Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	3.332169863	-9.873416271	144.6561994	35.1175232	338.7516667
1540-1979	2	4.902960006	-8.402685141	177.0093973	34.0720587	338.7516667
1540-1979	3	8.633869473	-5.40682179	218.538374	39.31389328	338.7516667
1540-1979	4	12.80737392	-2.247521263	241.9332285	33.08774405	338.7516667
1540-1979	5	17.80177543	1.919811563	237.5575295	34.7766533	338.7516667
1540-1979	6	23.79813984	6.403907807	233.5253913	30.35921204	338.7516667
1540-1979	7	24.78280898	9.004668728	204.1400049	82.68345788	338.7516667
1540-1979	8	23.19692562	8.515883577	194.901592	97.68286385	338.7516667
1540-1979	9	20.0693526	5.249734554	189.6563737	58.16520975	338.7516667
1540-1979	10	14.27489493	-0.128533031	161.1561759	48.53205944	338.7516667
1540-1979	11	7.736745297	-5.360617129	135.6946213	36.86038078	338.7516667
1540-1979	12	3.164006734	-9.398364834	128.5258211	38.19622987	338.7516667
1980	1	3.535445501	-7.469089505	127.1539163	52.9989612	338.7516667
1980	2	5.290567871	-7.877759729	166.1472569	39.56651758	338.7516667
1980	3	5.607849205	-7.778737555	205.3809739	25.14254302	338.7516667
1980	4	10.42103641	-4.806220082	245.8729494	34.36146994	338.7516667
1980	5	14.91118513	-0.402333361	233.9465041	39.0867982	338.7516667
1980	6	25.2930247	6.414808889	244.530488	0	338.7516667
1980	7	27.94990897	8.124095171	238.1329675	10.79068773	338.7516667
1980	8	24.33828113	7.493249461	204.1239501	71.17731947	338.7516667
1980	9	21.0001284	4.90590245	193.0846206	51.2217841	338.7516667
1980	10	14.83669259	-2.414770683	167.830587	29.1106274	338.7516667
1980	11	8.94314258	-6.36835462	141.5017377	28.94339428	338.7516667
1980	12	8.918437271	-5.920000294	134.8134178	5.41097854	338.7516667
1981	1	6.578399623	-8.675610581	140.6170787	1.7037003	340.1058333
1981	2	7.778082193	-8.535832493	176.4210777	8.8861032	340.1058333
1981	3	5.81089201	-6.473335969	193.0709818	99.92964947	340.1058333
1981	4	15.34001551	-1.265094929	247.0618026	15.40351972	340.1058333
1981	5	16.15087839	0.778494217	209.482383	71.17266336	340.1058333
1981	6	25.10403123	6.084460491	239.3235584	27.5441734	340.1058333
1981	7	24.85013484	8.432768565	205.4662895	67.54479049	340.1058333
1981	8	22.59904097	7.229610477	191.4266148	90.90045874	340.1058333
1981	9	19.4667277	5.296191113	183.6834653	53.57776755	340.1058333
1981	10	13.28314363	-0.428718249	162.6402445	41.936103	340.1058333
1981	11	10.4442785	-4.207907531	133.2357552	25.173034	340.1058333
1981	12	5.805608257	-7.797028536	121.4571908	1.54320066	340.1058333
1982	1	2.23143654	-10.8587586	139.6251591	62.3404277	341.4475
1982	2	3.74162256	-11.0659659	183.211079	72.1888974	341.4475
1982	3	6.808487157	-5.775012112	210.0769467	54.3448525	341.4475
1982	4	11.91525226	-2.416448103	261.5530557	6.470865	341.4475
1982	5	16.03880827	-0.128366978	255.5497871	48.67947925	341.4475
1982	6	22.86932593	3.946900866	251.9947487	6.5516089	341.4475
1982	7	25.54101487	7.916511387	212.7896753	73.86786253	341.4475
1982	8	23.06729561	8.372248829	190.2994444	138.8566928	341.4475
1982	9	18.71572075	4.877574197	179.0532854	68.79352205	341.4475
1982	10	13.20013607	-2.677769359	174.1689944	28.3259514	341.4475
1982	11	5.715842538	-5.368119568	109.6048424	52.0394185	341.4475
1982	12	1.987424633	-11.0505116	132.9924362	65.19293826	341.4475
1983	1	4.531231953	-10.59659498	143.1758343	39.4106213	343.0541667
1983	2	4.129422095	-9.375032679	183.1373274	34.2615594	343.0541667
1983	3	5.85690662	-6.132222228	196.5258029	76.91696369	343.0541667
1983	4	8.492407358	-6.251450665	270.9589533	24.32252032	343.0541667
1983	5	16.09958002	-1.110202189	278.9045473	15.74290585	343.0541667
1983	6	22.20771573	3.782785376	251.2265424	15.4024702	343.0541667
1983	7	25.18600606	7.381656435	220.0598472	70.23944851	343.0541667
1983	8	24.20236777	8.544642394	196.7881276	95.8223327	343.0541667
1983	9	22.38158057	5.461631057	191.6048845	53.56888377	343.0541667
1983	10	15.08768592	-0.666418458	162.8529087	59.1749982	343.0541667
1983	11	7.399991171	-6.551152854	127.8539267	45.4671102	343.0541667
1983	12	2.329661569	-9.005066748	119.7726846	55.02184968	343.0541667
1984	1	3.512835581	-13.5480786	156.7815743	17.24061227	344.65
1984	2	5.368990706	-10.94761361	182.0008994	4.7828922	344.65
1984	3	7.860657142	-7.33526762	215.4487798	58.9199405	344.65
1984	4	11.08529605	-5.180096193	265.7600121	16.4880257	344.65
1984	5	20.86094523	2.307547805	277.3142138	5.9021077	344.65
1984	6	22.5441158	4.56497	228.013836	41.85110411	344.65
1984	7	25.51920613	8.009300303	214.6514316	77.70456897	344.65
1984	8	23.0689719	7.567596106	187.9286322	121.9468235	344.65
1984	9	20.95903385	4.536799917	195.0145103	30.2461392	344.65
1984	10	9.465178721	-2.824472964	142.5269472	128.7276361	344.65
1984	11	8.434532486	-5.704779817	151.7051561	22.1141178	344.65
1984	12	3.815505651	-8.362951334	122.3581672	103.4730689	344.65
1985	1	2.11603885	-12.49222755	142.5573949	36.5809109	346.1166667
1985	2	3.398802487	-12.15926368	186.259757	32.68986945	346.1166667
1985	3	7.379842871	-5.633651252	201.191196	95.14211256	346.1166667
1985	4	13.93738103	-2.180102565	243.0325557	100.6002271	346.1166667
1985	5	17.09029797	1.619381095	225.971867	48.25418203	346.1166667
1985	6	23.6691122	4.934421268	229.4460953	47.8923835	346.1166667
1985	7	24.63451471	7.279447868	199.1654412	75.32065987	346.1166667
1985	8	24.40036661	7.181779371	215.5942887	54.50221642	346.1166667
1985	9	18.33147495	2.503887246	180.2175812	81.65916559	346.1166667
1985	10	13.75784605	-0.782615681	153.9443079	90.2924367	346.1166667
1985	11	6.781100257	-5.555918928	125.1230074	52.29078855	346.1166667
1985	12	5.039918854	-10.3879765	146.5522342	17.4860511	346.1166667
1986	1	8.558294442	-7.853679031	148.850381	2.824669	347.4208333
1986	2	5.880432214	-6.79493495	161.2922689	57.0696614	347.4208333
1986	3	10.66526018	-4.871838493	221.0309927	32.0715376	347.4208333
1986	4	12.71956089	-2.175687379	226.062828	61.02149317	347.4208333
1986	5	17.22231405	0.615752294	226.3048379	45.97043226	347.4208333
1986	6	21.25000413	5.08296148	201.8342124	158.8303152	347.4208333
1986	7	23.19334052	7.329238929	206.2902937	72.87084778	347.4208333
1986	8	24.56033526	6.998610132	191.8912577	107.1316972	347.4208333
1986	9	18.000532	3.056976146	179.2897322	73.61610951	347.4208333
1986	10	12.42536943	-1.83266723	170.5020531	80.5858321	347.4208333
1986	11	6.577495307	-5.241564344	124.3537447	89.8475446	347.4208333
1986	12	3.394078247	-9.864504429	128.4975824	35.2388806	347.4208333
1987	1	2.268967657	-11.44741972	144.0269566	64.76941586	349.1941667
1987	2	3.133123498	-9.325267443	164.6990796	87.41828013	349.1941667
1987	3	6.279105312	-8.275962965	236.6893754	25.38316624	349.1941667
1987	4	13.46170639	-3.367524733	286.7308715	37.85694	349.1941667
1987	5	15.44338015	0.857579059	233.461465	65.92398276	349.1941667
1987	6	22.7291579	4.714530533	252.5092511	43.95814434	349.1941667
1987	7	24.80774826	7.272918371	225.3280684	13.3217023	349.1941667
1987	8	21.96903042	6.785187213	190.0250694	108.2070268	349.1941667
1987	9	19.2685831	2.704044887	204.1615377	16.84108188	349.1941667
1987	10	16.41667547	-0.240088685	166.2001952	17.46017091	349.1941667
1987	11	7.12252692	-6.405635775	130.9186378	70.86462912	349.1941667
1987	12	1.388189089	-11.28446267	124.2159556	41.78451868	349.1941667
1988	1	1.015308147	-13.86052791	145.3784432	40.59587574	351.5675
1988	2	5.787067706	-9.4025774	186.7978903	11.2685554	351.5675
1988	3	7.851539465	-8.380796187	229.7088726	15.82157907	351.5675
1988	4	12.25017583	-3.07942625	233.8617981	58.33080537	351.5675
1988	5	16.9637634	0.339348907	245.1098909	27.0558043	351.5675
1988	6	21.64078067	5.291851627	213.515394	57.3665968	351.5675
1988	7	23.48143861	6.898574616	212.0512538	73.81350782	351.5675
1988	8	21.27169852	7.547443997	178.5182367	157.9483675	351.5675
1988	9	18.00603147	3.748747964	190.0861002	73.08746261	351.5675
1988	10	15.91082802	0.109570954	169.6398255	14.42472033	351.5675
1988	11	7.020029385	-5.8820835	127.4882262	35.3470581	351.5675
1988	12	2.718387087	-12.2234751	142.122295	17.9596137	351.5675
1989	1	3.520260559	-10.62690092	147.2400768	37.150711	353.1208333
1989	2	5.706667121	-7.382849301	179.8697567	60.6127394	353.1208333
1989	3	12.61751466	-3.239115109	226.1989742	32.5553806	353.1208333
1989	4	17.78759147	0.53628656	242.13558	0.001396029	353.1208333
1989	5	21.89346961	2.659786256	240.4015746	20.024638	353.1208333
1989	6	24.09976783	4.966717521	233.8570116	9.4010146	353.1208333
1989	7	24.7522601	7.665084987	200.3081907	122.576111	353.1208333
1989	8	22.29655287	6.871215258	201.3662883	95.43505314	353.1208333
1989	9	20.84756853	4.640821986	194.7523235	55.17110793	353.1208333
1989	10	13.94010267	-0.910635894	160.5326258	53.62561	353.1208333
1989	11	9.201658083	-5.648308453	137.1023771	5.993715	353.1208333
1989	12	3.525814788	-10.44440546	136.229129	14.58623397	353.1208333
1990	1	2.548119629	-11.53553719	150.7799567	28.9901763	354.3941667
1990	2	3.829866362	-9.89249922	178.5099581	32.3626288	354.3941667
1990	3	8.644621004	-5.041943187	218.1795349	61.02820253	354.3941667
1990	4	12.54523496	-0.952533324	227.9100702	52.33321639	354.3941667
1990	5	16.2099373	0.796261141	242.2626804	32.795751	354.3941667
1990	6	26.1831761	7.20243034	235.3545302	20.01029576	354.3941667
1990	7	22.74011097	8.087582913	181.2933692	129.0896309	354.3941667
1990	8	21.87561716	6.940899387	197.3547205	90.95331239	354.3941667
1990	9	20.1077462	5.783537503	174.6894923	131.6023216	354.3941667
1990	10	14.90226051	-1.044933648	176.1922476	14.79581433	354.3941667
1990	11	7.905542847	-5.445805907	133.9694036	55.62027278	354.3941667
1990	12	1.00955882	-12.3210712	124.3835526	66.2804798	354.3941667
1991	1	1.547963906	-12.03467195	151.4619217	18.6401379	355.6075
1991	2	7.125358768	-7.744731864	182.9639975	14.8960111	355.6075
1991	3	6.137785666	-7.097920053	204.871173	60.41281656	355.6075
1991	4	12.46918454	-3.698344759	261.9009635	0	355.6075
1991	5	18.03841306	0.631657678	253.1349348	56.06474124	355.6075
1991	6	21.65861907	4.887666611	219.9229919	56.4572381	355.6075
1991	7	22.73828	7.643949235	198.3993039	138.1800108	355.6075
1991	8	21.55747858	7.743136842	192.1377568	129.043726	355.6075
1991	9	18.12518458	4.091878387	184.9843983	98.30858916	355.6075
1991	10	15.17505895	-0.541973778	167.2121758	15.2453723	355.6075
1991	11	5.092973448	-6.835731903	133.627528	91.48312986	355.6075
1991	12	2.324561294	-9.341640277	132.4080396	91.3520224	355.6075
1992	1	2.021370931	-11.71342515	153.8684729	21.2657574	356.4458333
1992	2	3.809673597	-7.77791945	169.7801876	32.7803315	356.4458333
1992	3	7.969514177	-4.965093397	215.9284748	48.926528	356.4458333
1992	4	14.4598096	-1.362947191	266.5148076	9.034543054	356.4458333
1992	5	16.45107294	2.530329695	200.0687249	102.8941202	356.4458333
1992	6	21.14802297	4.72692157	236.5173989	23.76642345	356.4458333
1992	7	23.00843045	7.426999581	203.6030547	66.51383243	356.4458333
1992	8	22.02125542	6.687338277	195.4169482	120.6733574	356.4458333
1992	9	19.944433	4.02432502	195.2880447	40.10606536	356.4458333
1992	10	15.55838897	0.632602578	158.8591034	14.6651248	356.4458333
1992	11	3.137531041	-9.075205927	143.2923227	60.44946818	356.4458333
1992	12	0.225341013	-11.87900985	131.0152062	60.7516424	356.4458333
