Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	4.166373588	-9.37588034	143.9643893	27.71241438	338.7516667
1540-1979	2	6.00264355	-7.751187214	175.3149233	27.70235486	338.7516667
1540-1979	3	9.940098648	-4.718847415	214.2525132	34.08549087	338.7516667
1540-1979	4	14.11266666	-1.496373711	232.0589671	29.81432741	338.7516667
1540-1979	5	19.08823893	2.819593017	228.8653486	32.52914042	338.7516667
1540-1979	6	25.06295537	7.44131082	229.7716792	29.23938893	338.7516667
1540-1979	7	26.18309163	10.14256784	203.4937839	74.40118691	338.7516667
1540-1979	8	24.61024461	9.593992837	193.5766481	91.31908891	338.7516667
1540-1979	9	21.46953722	6.139749036	188.8478608	54.09059597	338.7516667
1540-1979	10	15.57834338	0.506498945	160.4360392	44.72783028	338.7516667
1540-1979	11	8.904184476	-4.846946875	134.0294129	30.82487564	338.7516667
1540-1979	12	4.035897239	-8.9386815	126.8078839	33.11026744	338.7516667
1980	1	4.509307259	-6.926415581	126.5396465	38.7000222	338.7516667
1980	2	6.593995873	-7.041526104	162.2493693	34.7049584	338.7516667
1980	3	7.075433306	-6.8578531	197.6983098	24.8612772	338.7516667
1980	4	11.86055898	-3.887653381	240.6769667	39.7202412	338.7516667
1980	5	16.33278076	0.783033176	224.9887496	35.5859826	338.7516667
1980	6	26.57252073	7.351233217	242.5182477	0	338.7516667
1980	7	29.1558909	9.631310065	234.7837506	6.0921869	338.7516667
1980	8	25.67450019	8.783154239	208.6573491	49.9949331	338.7516667
1980	9	22.4410475	6.028994647	196.1472201	34.4808839	338.7516667
1980	10	16.00434642	-1.437651472	168.0346046	28.7941555	338.7516667
1980	11	10.04726918	-5.743581662	141.1239023	18.8461184	338.7516667
1980	12	9.694161932	-5.569454971	137.9494289	1.5102018	338.7516667
1981	1	7.565027468	-8.237754152	138.900058	0.6109697	340.1058333
1981	2	8.87519585	-7.996232818	170.0460489	3.2527356	340.1058333
1981	3	7.131498839	-5.545897003	190.5366632	89.4324998	340.1058333
1981	4	16.65240288	-0.27152587	235.4008626	11.7382821	340.1058333
1981	5	17.55558461	1.991901586	210.3868315	48.0819202	340.1058333
1981	6	26.34316337	7.474244858	237.7937387	20.6355361	340.1058333
1981	7	26.14500374	9.772688706	207.4925291	56.2222231	340.1058333
1981	8	23.97688977	8.484838387	189.9003684	91.2217515	340.1058333
