Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	4.850874498	-9.144383497	139.2795149	23.384691	338.7516667
1540-1979	2	6.924314233	-7.337314173	170.3308175	22.86049692	338.7516667
1540-1979	3	11.05124495	-4.238633895	206.5779449	27.84607269	338.7516667
1540-1979	4	15.23910314	-0.940278853	223.3691962	27.04014926	338.7516667
1540-1979	5	20.20582254	3.461897919	225.3127305	28.90091475	338.7516667
1540-1979	6	26.1430831	8.119024556	229.1684002	24.79686497	338.7516667
1540-1979	7	27.42415245	11.01458213	204.8137105	60.84588393	338.7516667
1540-1979	8	25.86072137	10.42425709	194.6879668	76.99581243	338.7516667
1540-1979	9	22.68701801	6.749523758	187.3939219	47.42638284	338.7516667
1540-1979	10	16.7165857	0.89631693	158.0032363	38.94838119	338.7516667
1540-1979	11	9.876641311	-4.552207428	129.5590915	26.49006888	338.7516667
1540-1979	12	4.749297199	-8.688349715	122.0158026	26.05420301	338.7516667
1980	1	5.233856239	-6.664251702	121.6109362	33.3032691	338.7516667
1980	2	7.618758063	-6.668340718	157.7079948	33.13967577	338.7516667
1980	3	8.261813048	-6.286385748	189.1904181	24.135402	338.7516667
1980	4	13.11718273	-3.333707031	229.0649336	44.3293409	338.7516667
1980	5	17.60229965	1.694004171	220.8248199	33.3718226	338.7516667
1980	6	27.68700757	7.70664695	242.2676663	0	338.7516667
1980	7	30.23437184	10.71740285	228.3825009	8.6284838	338.7516667
1980	8	26.90490058	9.790996913	212.198857	27.0580763	338.7516667
1980	9	23.74354653	6.690527853	199.3586918	19.2889283	338.7516667
1980	10	17.05925476	-0.831560815	165.9280438	28.355236	338.7516667
1980	11	11.02930558	-5.455922561	136.6207485	14.4971346	338.7516667
1980	12	10.30692628	-5.469730342	130.1128447	0	338.7516667
1981	1	8.413613613	-8.152714345	130.9414814	0	340.1058333
1981	2	9.789195522	-7.872496611	164.6659464	1.7334391	340.1058333
1981	3	8.341955561	-4.889172529	175.3197056	57.7634021	340.1058333
1981	4	17.84133495	0.306280499	229.1991279	8	340.1058333
1981	5	18.82571587	2.844619881	219.0612215	16.81325585	340.1058333
1981	6	27.51568617	8.407216463	239.5987289	12.6038456	340.1058333
