Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	2.161501234	-10.76484815	146.3076419	38.92672374	338.7516667
1540-1979	2	3.472423646	-9.42229859	178.8016388	38.05664973	338.7516667
1540-1979	3	7.054389399	-6.392514315	222.4859506	44.08355834	338.7516667
1540-1979	4	11.14648417	-3.267447381	251.7277673	37.04835991	338.7516667
1540-1979	5	16.12679789	0.740010302	246.9678296	36.58773999	338.7516667
1540-1979	6	22.09545974	5.051688967	236.1885785	31.23787757	338.7516667
1540-1979	7	23.12251982	7.640637118	202.8940422	83.82438799	338.7516667
1540-1979	8	21.5046231	7.237918836	193.1259515	105.2873732	338.7516667
1540-1979	9	18.43944175	4.095628717	189.6245737	58.98385154	338.7516667
1540-1979	10	12.73508243	-1.02268145	161.1135691	47.68956239	338.7516667
1540-1979	11	6.344596366	-6.104314794	137.3532737	38.80705291	338.7516667
1540-1979	12	1.979258041	-10.21728186	130.203161	41.82550423	338.7516667
1980	1	2.277955389	-8.883473223	125.1043131	52.79931372	338.7516667
1980	2	3.812454029	-9.60129765	169.8604023	43.939896	338.7516667
1980	3	3.727763516	-9.646886155	213.3071123	29.67863533	338.7516667
1980	4	8.625748907	-6.28628174	249.4589762	41.3584263	338.7516667
1980	5	13.03626131	-2.005100389	248.7061677	36.77739138	338.7516667
1980	6	23.4189017	4.731642312	245.2180146	0	338.7516667
1980	7	25.99817187	6.129863677	236.9997009	10.85265504	338.7516667
1980	8	22.44752723	5.811662371	203.3547145	75.67982427	338.7516667
1980	9	19.38818667	3.430310076	194.8148388	39.04894745	338.7516667
1980	10	13.4000962	-3.772838454	168.8459886	33.778206	338.7516667
1980	11	7.529295827	-7.477573585	143.7820604	24.90514997	338.7516667
1980	12	7.788244339	-6.687218668	131.3291947	7.5570147	338.7516667
1981	1	5.410260091	-9.421441442	141.2527195	1.9134146	340.1058333
1981	2	6.349431068	-9.67745965	179.2222883	8.9503858	340.1058333
1981	3	4.170805906	-7.791527445	193.3017596	107.5466395	340.1058333
1981	4	13.74307278	-2.785791622	259.3828145	13.9135673	340.1058333
1981	5	14.33055917	-0.745194245	208.1199358	72.58438421	340.1058333
1981	6	23.37193927	4.236390492	239.4774156	26.3107185	340.1058333
1981	7	23.1423409	6.659408752	206.0705093	57.1620537	340.1058333
1981	8	20.80425835	5.731985152	185.7514539	116.3730067	340.1058333
1981	9	17.7835633	3.936048232	179.2910346	65.2330135	340.1058333
1981	10	11.75822051	-1.826394786	163.9000568	42.8131598	340.1058333
1981	11	8.835489474	-4.815976432	130.8099161	20.0468373	340.1058333
1981	12	4.227379801	-8.795353214	119.7671386	4.24141043	340.1058333
1982	1	0.635344748	-12.60548218	142.1123377	62.9401319	341.4475
1982	2	2.405896025	-12.52815352	184.5809554	86.41321388	341.4475
1982	3	4.952763025	-7.091681344	208.7847525	61.4204815	341.4475
1982	4	10.14504979	-3.28481406	268.0739288	5.91257915	341.4475
1982	5	14.15104992	-1.592421009	273.9346107	51.6457946	341.4475
1982	6	20.98222593	2.149120141	268.5161913	11.9134527	341.4475
1982	7	23.98097916	6.180747503	209.3494422	102.8905615	341.4475
1982	8	21.31300332	6.876114129	185.6027571	157.0118808	341.4475
1982	9	16.99138133	3.431903043	180.1337774	59.7853895	341.4475
1982	10	11.57419365	-3.702884947	175.7908677	26.76109877	341.4475
1982	11	4.160983121	-6.118855786	107.9941883	54.30733625	341.4475
1982	12	0.850792781	-12.59475366	138.171999	67.84358332	341.4475
1983	1	3.713590283	-11.96715851	144.6433556	43.88298688	343.0541667
1983	2	2.779672036	-10.8659339	185.9066412	26.70812225	343.0541667
1983	3	4.237136472	-7.539350439	196.5255645	85.92178403	343.0541667
1983	4	6.704972488	-7.750002107	275.869053	28.27253642	343.0541667
1983	5	14.33771725	-2.595309151	288.556129	21.5157645	343.0541667
1983	6	20.4107328	2.122569216	269.6020305	21.68079434	343.0541667
1983	7	23.35789719	5.634714403	221.7478043	72.11756353	343.0541667
1983	8	22.34689374	7.106574642	190.8857346	124.9118338	343.0541667
1983	9	20.61976638	4.092327701	191.5325051	61.1586238	343.0541667
1983	10	13.6113773	-1.8620562	164.7187338	51.51503259	343.0541667
1983	11	5.541595598	-7.707036398	125.6634505	48.5331648	343.0541667
1983	12	0.898404368	-9.996454348	115.6528171	78.9369565	343.0541667
1984	1	2.447500358	-15.09795106	161.791719	18.06903895	344.65
1984	2	3.577667003	-12.60175508	183.7958202	5.2248271	344.65
1984	3	5.978730436	-8.449834966	217.107551	60.68819055	344.65
1984	4	9.310559381	-6.390565583	271.8434139	22.0466688	344.65
1984	5	19.06544771	0.846397556	296.3249515	5.019435	344.65
1984	6	20.65576113	2.798884976	240.935366	39.36418868	344.65
