Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	4.450579054	-9.35010766	137.2213527	23.14492617	338.7516667
1540-1979	2	6.454935983	-7.590549638	168.5016543	23.09368385	338.7516667
1540-1979	3	10.53247617	-4.485347969	206.4849404	27.24617628	338.7516667
1540-1979	4	14.70416698	-1.203959923	224.3550635	28.00877797	338.7516667
1540-1979	5	19.67356806	3.171457863	226.6185567	28.26834832	338.7516667
1540-1979	6	25.60962446	7.788958667	230.4244176	24.63168644	338.7516667
1540-1979	7	26.91411128	10.66666513	206.3422093	58.41114931	338.7516667
1540-1979	8	25.35045829	10.10128917	195.4552545	76.81298396	338.7516667
1540-1979	9	22.17667444	6.483212191	186.8530233	45.88757618	338.7516667
1540-1979	10	16.23702346	0.71071276	156.3250535	38.10981875	338.7516667
1540-1979	11	9.422077536	-4.705919646	127.7018803	26.25833037	338.7516667
1540-1979	12	4.340297325	-8.873199659	120.185598	25.43996766	338.7516667
1980	1	4.767879581	-7.048341632	121.6001243	35.0721851	338.7516667
1980	2	7.156896338	-7.165751767	158.7775887	32.5498845	338.7516667
1980	3	7.649947948	-6.812783048	190.4131363	24.5895746	338.7516667
1980	4	12.54304559	-3.787698723	234.2960046	45.2518336	338.7516667
1980	5	16.98385855	1.225880514	222.9163019	32.942339	338.7516667
1980	6	27.1708021	7.257701397	243.8741957	0	338.7516667
1980	7	29.71564748	10.16626732	229.6862038	8.8582022	338.7516667
1980	8	26.3479149	9.254667268	212.2537046	32.36482172	338.7516667
1980	9	23.24347157	6.28966357	197.8174175	19.1882246	338.7516667
1980	10	16.62695542	-1.17848281	163.6444421	29.2851363	338.7516667
1980	11	10.64173811	-5.729881342	132.7290894	3.65688765	338.7516667
1980	12	9.991442261	-5.739256019	119.4990481	0	338.7516667
1981	1	8.102674777	-8.371760626	128.6117776	0	340.1058333
1981	2	9.407422256	-8.199020579	161.6942094	2.5704107	340.1058333
1981	3	7.848989219	-5.307499355	173.9842895	50.804343	340.1058333
1981	4	17.32472716	-0.219832638	229.0226946	8	340.1058333
1981	5	18.27388465	2.345970507	220.5588106	16.70195	340.1058333
1981	6	26.96678137	7.868115287	242.0297327	11.6097921	340.1058333
1981	7	26.8131949	10.34857381	218.5071227	29.27310091	340.1058333
1981	8	24.7865541	9.0087981	200.6421169	59.81740207	340.1058333
1981	9	21.7421578	6.49085503	184.4703449	44.3476683	340.1058333
1981	10	15.25096177	0.496182427	156.5008544	30.7623353	340.1058333
1981	11	12.15124879	-3.797331563	128.9545695	22.656203	340.1058333
1981	12	7.231824535	-7.950803277	122.6602272	0.039689805	340.1058333
1982	1	3.320470564	-10.89936552	135.5251477	33.3041493	341.4475
1982	2	4.916209179	-10.38201589	171.459148	51.982706	341.4475
1982	3	8.610879071	-4.757196609	200.6451894	40.9391145	341.4475
1982	4	13.89485047	-1.436007711	244.2172599	5.5831866	341.4475
1982	5	17.83688752	1.425930816	223.2509613	48.1042836	341.4475
1982	6	24.45327003	5.693983733	240.89408	5.6360034	341.4475
1982	7	27.08352619	9.829985448	203.5515424	106.8026229	341.4475
1982	8	25.02789158	10.10932605	190.8293053	78.3818989	341.4475
1982	9	20.74870877	6.338465573	174.5162468	64.1076976	341.4475
1982	10	15.05498094	-1.517138759	166.9852948	11.5831866	341.4475
1982	11	7.54387396	-4.422861878	108.6304146	42.7179371	341.4475
1982	12	3.017172679	-9.657757484	121.3414555	47.0146329	341.4475
1983	1	5.198301909	-9.511228952	134.8096348	27.9116761	343.0541667
1983	2	5.507039893	-7.828102754	173.0892422	18.0578774	343.0541667
1983	3	7.821661184	-4.673459913	190.2834115	46.2653384	343.0541667
1983	4	10.61747457	-4.583887653	255.895197	11	343.0541667
1983	5	17.77539361	0.281033722	238.577138	21	343.0541667
1983	6	23.62774167	5.301681203	232.8660218	12.7623355	343.0541667
1983	7	26.90013874	9.072866526	219.0343761	38.0025483	343.0541667
1983	8	25.91405661	10.15658006	198.0510754	75.5241939	343.0541667
1983	9	24.30026427	6.707546817	188.5622792	37.2765682	343.0541667
1983	10	16.83874971	0.484508144	157.8602079	36.6215452	343.0541667
1983	11	9.00924984	-5.66848502	126.0139233	19.8510293	343.0541667
1983	12	3.281583141	-8.894914655	114.3004184	40.16597604	343.0541667
1984	1	3.856224978	-12.78272883	143.9856454	14.8299637	344.65
1984	2	6.3142118	-9.936158607	173.5707651	3	344.65
1984	3	9.173778358	-6.340290945	206.6561752	41.9287073	344.65
1984	4	12.68662997	-3.80317439	253.5044972	5	344.65
1984	5	22.22550884	3.616313828	249.1607635	4	344.65
1984	6	24.1153274	6.228386143	229.0664607	14.2020513	344.65
1984	7	27.28302623	9.760941361	226.2911227	21.7562956	344.65
1984	8	25.11336771	9.196579065	190.5738902	106.0642913	344.65
1984	9	23.01584677	6.206735995	193.9756157	8.290503	344.65
