Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	2.017937206	-10.57279354	140.5250551	34.14355926	338.7516667
1540-1979	2	3.352939684	-9.264588717	172.9054336	34.78933057	338.7516667
1540-1979	3	6.928236571	-6.253461657	216.9096738	40.59458938	338.7516667
1540-1979	4	10.97155949	-3.156992144	246.0950491	36.11951486	338.7516667
1540-1979	5	15.94191705	0.924763245	244.6086773	36.02400633	338.7516667
1540-1979	6	21.89555827	5.310025768	236.3106793	33.0701634	338.7516667
1540-1979	7	22.96093946	7.820896198	203.8016446	82.76588926	338.7516667
1540-1979	8	21.36909909	7.401393289	192.3916778	104.8737398	338.7516667
1540-1979	9	18.30176665	4.327623127	185.9594327	59.41828695	338.7516667
1540-1979	10	12.60369425	-0.808279271	156.6482079	48.12057975	338.7516667
1540-1979	11	6.230479109	-5.902955797	132.0013082	35.61796103	338.7516667
1540-1979	12	1.817930297	-10.04176632	124.6328977	37.15631611	338.7516667
1980	1	2.233562133	-9.028008545	124.7476853	46.6285917	338.7516667
1980	2	3.842784899	-9.667025857	166.6961365	40.2188613	338.7516667
1980	3	3.651648046	-9.561361058	210.7788026	27.0826612	338.7516667
1980	4	8.378256939	-6.231084193	248.3488841	47.8365948	338.7516667
1980	5	12.82440933	-1.975788865	254.6542299	34.40562644	338.7516667
1980	6	23.38163987	4.950998581	250.5860634	0	338.7516667
1980	7	26.03618603	6.309794042	236.3731201	9.6611619	338.7516667
1980	8	22.42079397	5.720427161	207.4169006	57.05365819	338.7516667
1980	9	19.35207227	3.625776686	193.494911	30.34514726	338.7516667
1980	10	13.41211594	-3.674743527	166.2226768	35.61483	338.7516667
1980	11	7.609020652	-7.276890837	139.8599995	26.6873928	338.7516667
1980	12	7.890790671	-6.590831923	129.4064371	3.5683565	338.7516667
1981	1	5.505148883	-9.280327994	131.5359672	0.4804725	340.1058333
1981	2	6.449947796	-9.501404989	163.0417352	5.98673294	340.1058333
1981	3	4.075141406	-7.726394929	187.7755571	108.1333775	340.1058333
1981	4	13.62146503	-2.746160373	255.4628787	9.67681454	340.1058333
1981	5	14.26255003	-0.717668117	216.7466584	47.56277763	340.1058333
1981	6	23.10670807	4.479557387	240.7603112	21.7145804	340.1058333
1981	7	22.95836671	6.647501494	213.7227767	44.23741328	340.1058333
1981	8	20.57920029	5.755961032	189.6892352	100.3176418	340.1058333
1981	9	17.72115558	4.036367945	178.7574254	59.32165816	340.1058333
1981	10	11.67281887	-1.694182651	159.0993671	42.1106595	340.1058333
1981	11	8.716276384	-4.376481763	124.8102183	19.6273107	340.1058333
1981	12	4.117654352	-8.761998115	115.898367	2.5957701	340.1058333
1982	1	0.406566993	-12.83015971	137.1206695	55.38361739	341.4475
1982	2	2.000604963	-12.6625777	177.0518676	80.5302812	341.4475
1982	3	4.720404778	-6.936763058	202.2915289	51.2160862	341.4475
1982	4	9.901197975	-3.160586873	261.1015613	6.989472	341.4475
1982	5	13.91620085	-1.451582945	264.5651366	55.3803285	341.4475
1982	6	20.7063571	2.401618331	263.5709345	11.4330725	341.4475
1982	7	23.61578094	6.218357097	205.7461505	127.1895966	341.4475
1982	8	21.08229271	6.777948587	186.4869958	141.0096343	341.4475
1982	9	16.78966098	3.461032195	176.2406319	65.1393648	341.4475
1982	10	11.3933332	-3.365885803	169.9980573	21.24935681	341.4475
1982	11	4.138142017	-5.872920793	104.0596887	53.49721842	341.4475
1982	12	0.7603721	-12.46558888	130.6771454	61.3153129	341.4475
1983	1	3.548964292	-11.7124468	138.4394384	38.30888088	343.0541667
1983	2	2.530848879	-10.70182378	178.7379178	24.195221	343.0541667
1983	3	4.018859242	-7.466394458	193.2173775	75.5131304	343.0541667
1983	4	6.416112213	-7.803201166	272.0131518	21.0606378	343.0541667
1983	5	14.00280488	-2.526760195	281.1071238	24.379533	343.0541667
1983	6	20.0326992	2.18246193	262.6432623	19.69037251	343.0541667
1983	7	23.062627	5.472073626	225.7788048	65.88037155	343.0541667
1983	8	22.21514494	6.951110826	193.3183884	109.2415211	343.0541667
1983	9	20.4616317	4.108657098	186.6805323	59.69550577	343.0541667
1983	10	13.51047754	-1.750472158	159.6082146	51.8746397	343.0541667
1983	11	5.436940072	-7.522959041	121.2457672	42.003564	343.0541667
1983	12	0.713992729	-10.10509097	112.35564	62.5852619	343.0541667
1984	1	2.412496243	-15.0173536	155.6725308	15.5592733	344.65
1984	2	3.314891244	-12.39585088	177.1208211	5.3219941	344.65
1984	3	5.749051596	-8.303662175	213.2564092	59.8401186	344.65
1984	4	9.053922028	-6.40408972	271.6952099	13.30223326	344.65
1984	5	18.76714774	0.971289148	291.9882786	5.9433174	344.65
1984	6	20.4693084	2.886088147	246.8909739	34.27698646	344.65
1984	7	23.38122545	6.334565371	223.162382	61.6734827	344.65
1984	8	21.11285642	5.910171565	188.6692243	134.0151851	344.65
1984	9	19.25883722	3.114874217	193.8079362	14.38466278	344.65
1984	10	7.703281548	-3.988239223	139.8381081	130.5655782	344.65
1984	11	6.893839281	-6.408727413	152.155101	17.57395314	344.65
1984	12	2.881191021	-9.171367071	121.3451061	105.9626423	344.65
1985	1	0.901408315	-13.83453501	135.7432066	33.6250038	346.1166667
1985	2	1.797245141	-13.31985401	177.1703221	28.7148437	346.1166667
1985	3	5.49005213	-6.7662679	191.5308117	106.6310797	346.1166667
