Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	5.224006234	-8.766242005	142.1166697	24.40387015	338.7516667
1540-1979	2	7.333343669	-6.982042445	173.4359641	24.09114215	338.7516667
1540-1979	3	11.45425331	-3.929364973	208.0052285	30.26175187	338.7516667
1540-1979	4	15.69601878	-0.629566145	225.310519	26.83850371	338.7516667
1540-1979	5	20.68647007	3.813535841	226.9906708	30.33314598	338.7516667
1540-1979	6	26.66636554	8.554373152	230.6949379	27.18453631	338.7516667
1540-1979	7	27.81887592	11.34727266	205.0148691	68.0894658	338.7516667
1540-1979	8	26.25370856	10.73651328	195.0684492	81.97533206	338.7516667
1540-1979	9	23.07117653	7.104060826	189.265389	50.19824618	338.7516667
1540-1979	10	17.07243731	1.224123592	160.3769667	42.18260843	338.7516667
1540-1979	11	10.22085819	-4.284571145	132.7625237	27.99698812	338.7516667
1540-1979	12	5.112223521	-8.375872184	124.8667686	30.32758344	338.7516667
1980	1	5.626392629	-6.022837088	122.4873952	35.2421066	338.7516667
1980	2	7.984577326	-5.92982298	158.7828489	31.9215564	338.7516667
1980	3	8.809559381	-5.657352655	191.6515382	23.9876667	338.7516667
1980	4	13.66864281	-2.80026708	228.8633999	34.3307036	338.7516667
1980	5	18.14222997	2.111984631	224.6664922	35.3848321	338.7516667
1980	6	28.18396843	8.476044153	243.5958614	0	338.7516667
1980	7	30.69380535	11.30840084	234.4707383	1.784148691	338.7516667
1980	8	27.269063	10.31119136	211.480571	40.23856747	338.7516667
1980	9	24.00574503	7.22446879	197.8220801	30.05926514	338.7516667
1980	10	17.31857701	-0.344816618	167.120206	24.112844	338.7516667
1980	11	11.26858311	-5.065628134	139.5850872	14.6934543	338.7516667
1980	12	10.53761052	-5.137831571	133.9397006	0.13977176	338.7516667
1981	1	8.613026026	-7.711604103	139.4642716	0.740393	340.1058333
1981	2	10.10489987	-7.307730918	171.5555943	2.2671223	340.1058333
1981	3	8.733990087	-4.517507327	183.0214761	75.27110377	340.1058333
1981	4	18.20265278	0.863467748	228.5042279	12.970789	340.1058333
1981	5	19.25278061	3.320709858	212.87295	41.3457387	340.1058333
1981	6	28.00778247	8.937729333	239.321537	19.7773137	340.1058333
1981	7	27.76867445	11.32577024	207.9859888	55.2865761	340.1058333
1981	8	25.71381671	9.880727871	193.0519906	80.45463215	340.1058333
1981	9	22.581985	7.380288903	183.1774572	46.9590099	340.1058333
1981	10	16.0388651	1.34591358	160.7244261	32.3226154	340.1058333
1981	11	12.99000925	-3.497910631	136.2428859	15.0740394	340.1058333
1981	12	8.176371401	-7.064156862	119.7622256	0.30292156	340.1058333
1982	1	4.377726889	-9.337625542	141.3233566	36.01254036	341.4475
1982	2	5.957124082	-9.140701711	178.042612	50.22512956	341.4475
1982	3	9.821142197	-3.979952556	206.2699614	46.5576391	341.4475
1982	4	14.95604629	-0.836465786	241.1754494	2.8871758	341.4475
1982	5	18.95226755	2.281788217	226.6158747	39.76072793	341.4475
1982	6	25.65754287	6.826217097	239.8004117	6.4778049	341.4475
1982	7	28.12782635	10.84150729	209.0992644	78.6696513	341.4475
1982	8	26.03043371	11.0535601	192.0925174	88.2274168	341.4475
1982	9	21.6887744	7.260452812	179.5776479	60.65842842	341.4475
1982	10	15.93470026	-0.959909284	171.1974703	21.9635538	341.4475
1982	11	8.324255213	-4.056985971	114.0169988	41.4831789	341.4475
1982	12	3.724882448	-8.73692151	125.0032815	55.1540153	341.4475
1983	1	5.818438166	-8.661148887	139.5978699	29.1289331	343.0541667
1983	2	6.408034342	-7.029714189	180.5239347	22.0004804	343.0541667
1983	3	8.832445152	-3.900285065	186.7158128	59.03188797	343.0541667
1983	4	11.74678515	-3.714945924	254.7414458	16.89514042	343.0541667
1983	5	18.94036529	1.190999093	238.6376148	14.26815535	343.0541667
1983	6	24.8321811	6.393177425	231.1015029	14.65901477	343.0541667
1983	7	28.0295361	10.3094541	218.5410086	56.67321923	343.0541667
1983	8	26.94753765	11.14836729	197.477064	85.0505241	343.0541667
1983	9	25.28775683	7.685226163	189.2079158	41.90031058	343.0541667
1983	10	17.66239361	1.364244168	162.0136475	38.693534	343.0541667
1983	11	10.12023443	-4.9025922	131.58416	22.48704632	343.0541667
1983	12	4.357473026	-8.041243726	120.1588315	38.10124515	343.0541667
1984	1	4.746999236	-11.59546624	149.5900324	15.3941087	344.65
1984	2	7.755995832	-8.851341825	181.3169538	2.856425	344.65
1984	3	10.51935745	-5.609059975	210.7156584	46.0373914	344.65
1984	4	13.86382762	-3.044804202	244.2033242	6.1300845	344.65
1984	5	23.46996884	4.617815519	244.3976292	4.4886475	344.65
1984	6	25.347612	7.282640707	222.9693156	27.45328457	344.65
1984	7	28.46553926	10.74572569	216.5054339	47.34994075	344.65
1984	8	26.08979126	10.164331	190.2317078	101.7105873	344.65
1984	9	23.86222067	7.055319957	194.5967412	17.6765209	344.65
1984	10	12.1931974	-0.581870187	139.4905027	105.881808	344.65
1984	11	10.60795238	-4.313175713	136.7680401	12.1059359	344.65
1984	12	5.031932918	-7.318341685	116.8326075	82.8306148	344.65
1985	1	3.575749632	-10.11551595	140.9560927	25.6320419	346.1166667
1985	2	5.560539425	-9.772193564	184.5082956	24.5474913	346.1166667
1985	3	10.04927605	-3.572366153	189.6216634	82.0347707	346.1166667
1985	4	16.62734143	-0.214963117	218.2259496	87.9643161	346.1166667
1985	5	19.88962232	3.856167272	217.2766072	34.74565459	346.1166667
1985	6	26.27477067	7.688095453	223.0397486	46.92908599	346.1166667
1985	7	27.49947884	10.39035472	197.8941315	69.7725428	346.1166667
1985	8	27.16998755	9.889899516	211.6777529	63.87819289	346.1166667
1985	9	21.25957807	4.996127555	183.2669945	62.12060527	346.1166667
1985	10	16.41591347	1.16079715	152.7779665	88.591552	346.1166667
1985	11	9.685785073	-3.873798291	127.4298605	26.5766287	346.1166667
1985	12	7.000578403	-8.772129948	140.2068594	11.2640277	346.1166667
1986	1	10.32611395	-6.710074235	146.9087357	0	347.4208333
1986	2	8.360136475	-5.445659243	160.0199564	37.9294606	347.4208333
1986	3	13.4873413	-2.989499109	202.7667398	22.8983077	347.4208333
1986	4	15.59767703	0.199238301	206.9871323	46.43971542	347.4208333
1986	5	20.105992	2.936908398	219.2918387	48.7041081	347.4208333
1986	6	24.15947387	7.88286892	200.2298189	124.1797837	347.4208333
1986	7	26.09318287	10.01098265	204.1376772	60.05323448	347.4208333
1986	8	27.28242823	9.960699565	191.0748002	76.0991314	347.4208333
1986	9	20.8793702	5.257032893	182.6074206	56.2106563	347.4208333
1986	10	15.08358045	-0.143139523	159.8753076	69.5572019	347.4208333
1986	11	8.71181471	-4.119395587	120.5117507	80.5627645	347.4208333
1986	12	5.313183145	-8.081576106	125.2710273	23.9172871	347.4208333
1987	1	3.907799578	-10.31846935	142.2161325	49.77276	349.1941667
1987	2	5.802093204	-7.174977611	162.6857478	66.9466139	349.1941667
1987	3	9.181732052	-6.020251058	228.087187	15.11925024	349.1941667
1987	4	16.31851961	-1.398386444	265.8705639	27.0683916	349.1941667
1987	5	18.41951842	3.112110846	204.8229843	60.65895066	349.1941667
1987	6	25.8245427	7.47792244	234.7387038	41.4092854	349.1941667
1987	7	27.95625087	9.70577269	224.2192099	5.710023	349.1941667
1987	8	24.9749949	9.409473129	188.602143	97.8434064	349.1941667
1987	9	22.39403567	5.07155454	204.2533542	15.97941638	349.1941667
1987	10	19.223231	1.574050645	164.3259297	14.68946586	349.1941667
1987	11	9.530979277	-4.651547251	131.9835231	50.6799677	349.1941667
1987	12	3.793627753	-9.521021206	123.6108147	36.3598134	349.1941667
1988	1	2.552011022	-12.20210289	142.6532388	31.7676789	351.5675
1988	2	8.184985771	-7.352521357	184.1455634	6.1942612	351.5675
1988	3	10.84105065	-6.291009128	217.2687368	6.9733153	351.5675
1988	4	15.05934657	-1.147482592	214.2255776	40.789811	351.5675
1988	5	19.87063032	2.906645361	227.9524427	33.3809165	351.5675
1988	6	24.76180223	8.07581539	214.9392254	48.8342017	351.5675
1988	7	26.76845145	10.00034778	209.3185298	64.96446913	351.5675
1988	8	24.48380813	10.40747712	177.8376867	125.081411	351.5675
1988	9	21.1584337	5.827162533	190.3791042	78.135405	351.5675
1988	10	18.90773329	1.755381387	168.8867289	14.67988756	351.5675
1988	11	9.995315685	-4.606537512	129.489878	22.3234089	351.5675
1988	12	5.13142443	-10.54236465	137.3995154	8.5625798	351.5675
1989	1	4.879558914	-10.00296265	146.6513778	24.37910849	353.1208333
1989	2	7.369038223	-6.596040286	177.6859941	39.1154932	353.1208333
1989	3	14.86084638	-2.346428778	218.7410741	26.0028811	353.1208333
1989	4	19.88246467	1.550082733	227.3418156	0.007587918	353.1208333
1989	5	23.72655032	4.505844235	235.9826403	19.4348554	353.1208333
1989	6	26.31629843	7.78395399	233.5452848	7.2041316	353.1208333
1989	7	27.45070494	10.46973177	199.0049997	107.5551948	353.1208333
1989	8	25.01649845	9.350439339	200.7208228	78.9875672	353.1208333
1989	9	23.47846587	6.584622093	194.362013	39.1408422	353.1208333
1989	10	16.49550879	0.779044329	158.8790633	51.6869475	353.1208333
1989	11	11.75502321	-4.876596613	138.4014446	3.9669514	353.1208333
1989	12	5.507254849	-9.65939031	133.9923253	10.8689938	353.1208333
1990	1	4.305190743	-10.51180015	148.0846922	23.20468	354.3941667
1990	2	6.089172068	-8.225059424	178.6746126	12.86386024	354.3941667
1990	3	11.2916794	-3.077853249	212.0161671	30.0007328	354.3941667
1990	4	15.43593997	0.810016873	208.03854	47.3676945	354.3941667
1990	5	19.16587306	2.933550761	230.7114507	29.1295527	354.3941667
1990	6	28.81297077	9.507513307	235.0240044	11	354.3941667
1990	7	25.61638319	10.49299959	181.3403304	109.8065487	354.3941667
1990	8	24.888473	9.264478597	198.0284722	67.69638298	354.3941667
1990	9	23.26083583	8.059338787	174.4096814	108.251862	354.3941667
1990	10	17.75642261	0.574319762	173.2988995	12.7415066	354.3941667
1990	11	10.36555775	-4.025600713	123.7227215	55.15041024	354.3941667
1990	12	2.803453507	-11.3624151	117.5485909	53.7693951	354.3941667
1991	1	3.197407648	-10.35517215	140.373171	9.7333853	355.6075
1991	2	9.437950143	-6.494436061	178.2043126	7.9930415	355.6075
1991	3	8.916714871	-4.852340378	185.1375244	49.9375466	355.6075
1991	4	15.46173857	-1.896277899	234.5117279	0	355.6075
1991	5	20.85758874	2.808797096	231.9079213	47.5466023	355.6075
1991	6	24.55091423	7.496007123	216.4576073	52.2931479	355.6075
1991	7	25.86847277	10.24990566	201.7121536	110.9401635	355.6075
