Year	Month	TMax	TMin	PAR	Prec	CO2
1540-1979	1	1.96151122	-10.81649823	138.0813288	39.5667218	338.7516667
1540-1979	2	3.212792559	-9.528205393	171.1689711	39.1039537	338.7516667
1540-1979	3	6.749598359	-6.518875083	217.0592202	45.14206586	338.7516667
1540-1979	4	10.83085625	-3.410206508	250.4445545	37.62805328	338.7516667
1540-1979	5	15.80145439	0.575673892	249.2836548	37.59633415	338.7516667
1540-1979	6	21.76804006	4.878863847	239.1225238	32.10465812	338.7516667
1540-1979	7	22.75492009	7.411527906	203.5418773	86.90936373	338.7516667
1540-1979	8	21.13398036	7.014372209	192.0452077	109.1295176	338.7516667
1540-1979	9	18.08754221	3.934168694	185.7391594	60.74681477	338.7516667
1540-1979	10	12.41209746	-1.130883037	155.3643863	48.74477018	338.7516667
1540-1979	11	6.074307311	-6.180100782	130.4805142	39.47499136	338.7516667
1540-1979	12	1.771109123	-10.28210337	122.3127444	42.61820156	338.7516667
1980	1	2.104599969	-8.940928701	117.6409154	52.9348925	338.7516667
1980	2	3.535369132	-9.670344518	160.8709338	44.480268	338.7516667
1980	3	3.411819664	-9.770487219	208.3982827	29.20690984	338.7516667
1980	4	8.256347026	-6.384013944	246.09959	42.5071753	338.7516667
1980	5	12.65030794	-2.200507195	251.2738309	36.54331471	338.7516667
1980	6	23.07572733	4.719471667	246.6790061	0	338.7516667
1980	7	25.67237516	5.870390319	239.2997023	9.28465052	338.7516667
1980	8	22.08886581	5.608544081	201.1649461	81.00919451	338.7516667
1980	9	19.01443087	3.308264463	189.8946987	41.86616523	338.7516667
1980	10	13.09307983	-3.892583368	162.4193822	35.037973	338.7516667
1980	11	7.218110348	-7.510689797	133.0252324	24.04442606	338.7516667
1980	12	7.614814755	-6.655751465	122.0746382	8.5507551	338.7516667
1981	1	5.157232439	-9.448148397	132.7012769	1.9607568	340.1058333
1981	2	6.081292296	-9.6930512	170.0486451	9.002882	340.1058333
1981	3	3.808880805	-7.942804261	188.6139758	111.7193804	340.1058333
1981	4	13.41647916	-2.885314017	256.866216	13.9867468	340.1058333
1981	5	13.95652667	-0.94361831	208.5398453	76.35659203	340.1058333
1981	6	23.01482483	4.01571209	241.025031	25.8861733	340.1058333
1981	7	22.79390471	6.37863801	206.9449245	59.43269873	340.1058333
1981	8	20.40845023	5.463294335	184.673346	116.1208155	340.1058333
1981	9	17.41114702	3.775727449	177.1108841	63.6631	340.1058333
1981	10	11.43879027	-1.954898002	157.7619762	43.948264	340.1058333
1981	11	8.545329951	-4.853317466	123.8334097	19.43005505	340.1058333
1981	12	4.008119519	-8.772975648	110.9088548	3.7625763	340.1058333
1982	1	0.428596298	-12.58311951	133.4428048	65.08392555	341.4475
1982	2	2.162259352	-12.63987318	177.0250518	89.2951839	341.4475
1982	3	4.6485736	-7.235622887	204.8315764	60.04964538	341.4475
1982	4	9.819923877	-3.396831534	265.8430626	5.855024	341.4475
1982	5	13.81240572	-1.804577745	276.205284	52.9712618	341.4475
1982	6	20.6393687	1.906584474	275.0011167	12.0360699	341.4475
1982	7	23.66273052	5.903308113	211.3470372	99.1392625	341.4475
1982	8	20.97481287	6.620589865	185.517	160.0350618	341.4475
1982	9	16.649283	3.211207858	176.8901037	60.8330637	341.4475
1982	10	11.25708699	-3.865009493	170.5843996	26.51009293	341.4475
1982	11	3.877107896	-6.257005143	103.1983419	57.24759412	341.4475
1982	12	0.654845375	-12.8140404	128.5336838	70.4708217	341.4475
1983	1	3.597235417	-12.06493919	135.691126	46.5723932	343.0541667
1983	2	2.578115114	-11.01005655	178.1472163	26.3218288	343.0541667
1983	3	3.954895583	-7.713476919	191.8186627	88.6798206	343.0541667
1983	4	6.387453927	-7.981150467	272.9051739	31.8723687	343.0541667
1983	5	14.05274863	-2.754101664	291.9660746	20.74701654	343.0541667
1983	6	20.1298088	1.967739933	273.4807322	22.18576427	343.0541667
1983	7	23.05801335	5.424837229	224.8499414	73.36204497	343.0541667
1983	8	22.05540552	6.889420297	190.150989	124.7881923	343.0541667
1983	9	20.32246995	3.9294928	187.588189	65.1613917	343.0541667
1983	10	13.36119505	-2.021577525	158.5850953	53.1368936	343.0541667
1983	11	5.311589637	-7.799091732	119.7636137	49.8335782	343.0541667
1983	12	0.705085349	-10.0234473	108.7082018	75.4528735	343.0541667
1984	1	2.367958994	-15.16383694	153.450893	20.4952413	344.65
1984	2	3.414347444	-12.72276275	177.5201593	5.6849872	344.65
1984	3	5.75961506	-8.559047427	213.0305329	64.38124476	344.65
1984	4	9.062722627	-6.56474082	272.2402971	21.9653592	344.65
1984	5	18.84605355	0.73251054	300.9617869	5.3506174	344.65
1984	6	20.41165397	2.611064448	250.0840313	36.70031187	344.65
1984	7	23.35078906	6.072706403	218.2687631	79.66993559	344.65
1984	8	21.00050129	5.772048097	184.9991462	148.9224272	344.65
1984	9	19.12118182	2.840068034	191.6341476	27.4030197	344.65
1984	10	7.468708563	-4.183565818	138.7362853	128.6310548	344.65
1984	11	6.791924033	-6.575730187	151.306972	20.4265028	344.65
1984	12	2.611281004	-9.384007906	118.8078648	111.7925168	344.65
1985	1	0.837780925	-14.02441174	134.4937477	40.5852934	346.1166667
